baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
402250518,0.0231,1804976,8035064,208908,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,Inhibition Assay from US Patent US10822334: 'ErbB receptor inhibitors',Lapatinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439778,0.0231,1920052,486503569,166927752,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 109",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439779,0.0231,1920052,486503569,166927752,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 109",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
363522781,0.0232,1375530,404677845,145967187,2064,29715023,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,"Inhibition of recombinant human ErbB2 using Poly(Glu, Tyr) 4:1 as substrate after 1 hr by ELISA","N-[(7S)-4-amino-6-methylidene-5-(4-phenoxyphenyl)-7,8-dihydropyrimido[5,4-b]pyrrolizin-7-yl]prop-2-enamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439825,0.0232,1920052,486503613,166927956,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 141",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439900,0.0232,1920052,486503687,166927891,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 217",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440509,0.0232,1920053,486503800,167318569,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 333",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402102686,0.0233,1796166,381752965,132163000,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,BT474 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aR)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-(3-hydroxypropylcarbamoyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440655,0.0233,1920053,486503944,167318842,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 480",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440427,0.0234,1920053,486503719,162428781,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 249",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440372,0.0235,1920053,486503664,167318808,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 194",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
340086371,0.0237,776745,312397801,118738352,2064,24121234,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER-2 (unknown origin) using poly-(Glu4-Tyr) as substrate after 1 hr by ELISA-based spectrophotometry,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[(4-methylpiperazin-1-yl)methyl]furan-2-yl]quinazolin-4-amine;4-methylbenzenesulfonic acid,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440590,0.0237,1920053,486503879,167318603,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 414",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439786,0.0238,1920052,486503575,166927754,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 102",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439964,0.0238,1920052,486503751,167318734,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 281",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439965,0.0238,1920052,486503751,167318734,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 281",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
355688214,0.0239,1330925,103177479,208908,2064,27769671,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2 (unknown origin) assessed as remaining ATP level measured after 15 mins by luminescence analysis,Lapatinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100368720,0.024,69713,103375975,5329092,2064,11462982,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of heregulin-stimulated autophosphorylation of erbB2 in MDA-MB 453 cells,"4-Anilinopyrido[3,4-d]pyrimidine 31",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101444026,0.024,392130,103202674,4708,2064,18667312,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2,4-[(3-Bromophenyl)amino]-6-acrylamidoquinazoline,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101675439,0.024,290550,103523394,44426290,2064,17398092,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of erbB2 in NH3T3 cells,"4-(2-methyl-4-(6-morpholinopyrido[3,4-d]pyrimidin-4-ylamino)phenoxy)-N-neopentylbenzamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101778078,0.024,314962,103561954,16117623,2064,18313293,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of human erbB2 autophosphorylation in MCF7 cells,"(S)-N,N-dimethyl-2-(4-(1-(thiazol-2-ylmethyl)-1H-indazol-5-ylamino)quinazolin-5-yloxy)propanamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,31,"","",""
101821953,0.024,248914,103441781,11365342,2064,15715478,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation,(E)-N-[4-[3-chloro-4-[(4-chlorophenyl)methoxy]anilino]-3-cyano-7-ethoxyquinolin-6-yl]-4-(dimethylamino)but-2-enamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101827307,0.024,254948,103468868,44403436,2064,16055332,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibitory concentration against erbB2 kinase phosphorylation using synthetic peptide as a substrate,[3-Chloro-4-(pyridin-2-ylmethoxy)-phenyl]-(5-methoxy-quinazolin-4-yl)-amine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101827312,0.024,254948,103468855,44403429,2064,16055332,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibitory concentration against erbB2 kinase phosphorylation using synthetic peptide as a substrate,[3-Chloro-4-(pyridin-2-ylmethoxy)-phenyl]-[5-(tetrahydro-pyran-4-yloxy)-quinazolin-4-yl]-amine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101864186,0.024,260899,103480257,11566580,2064,16480284,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER stimulated human erbB autophosphorylation in MDA-MB-453 cells,EGFR/ErbB-2/ErbB-4 Inhibitor,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,395,"","",""
101912904,0.024,270616,103498558,9873657,2064,16777410,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of ErbB2,N-(4-(3-fluorobenzyloxy)-3-chlorophenyl)-6-(5-((2-(isopropylsulfonyl)ethylamino)methyl)furan-2-yl)quinazolin-4-amine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
103124195,0.024,418589,103245651,5329009,2064,19211246,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of ErbB2 by virtual HTS assay,"N-(3-chloro-4-fluorophenyl)-6,7-dimethoxyquinazolin-4-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
151279394,0.024,461252,103729624,24945204,2064,20143778,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2,7-(4-(3-Chloro-4-fluorophenylamino)-7-(2-methoxyethoxy)quinazolin-6-yloxy)-N-hydroxyheptanamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
334072991,0.024,739689,164130185,71583657,2064,23490150,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of human N-terminal DYKDDDD-tagged HER2 cytoplasmic domain (676 to 1255) expressed in baculovirus expression system incubated for 5 mins prior to [gamma-32P]ATP addition measured after 10 mins by scintillation counting analysis,"4-{[4-(1-Benzothiophen-4-Yloxy)-3-Chlorophenyl]amino}-N-(2-Hydroxyethyl)-8,9-Dihydro-7h-Pyrimido[4,5-B]azepine-6-Carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
363799243,0.024,1428363,103244983,123631,2064,27987485,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HRG stimulated erbB2 phosphorylation in human MCF-7 cells preincubated for 90 mins followed by HRG addition for 5 mins by ELISA method,Gefitinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
389665729,0.024,1806610,471698527,25128361,2064,"",Confirmatory,20231017,0,0,Active,P04626,IC50,"",BindingDB,Cell Viability Assay and IC50 Estimation from US Patent US11365189: 'Heterocyclic inhibitors of tyrosine kinase',"US11365189, Ex. No. 25",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
389666772,0.024,1806610,471698537,155242991,2064,"",Confirmatory,20231017,0,0,Active,P04626,IC50,"",BindingDB,Cell Viability Assay and IC50 Estimation from US Patent US11365189: 'Heterocyclic inhibitors of tyrosine kinase',1-(3-((7-Methoxy-4-(phenylamino)quinazolin-6-yl)oxy)azetidin-1-yl)prop-2-en-1-one,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
390615763,0.024,1919643,483622399,146448715,2064,"",Confirmatory,20231208,0,0,Active,P04626,IC50,"",BindingDB,BT474 Cellular Assay (HER2 Inhibition) from US Patent US11723908: 'Quinazoline derivatives as antitumor agents',"US11723908, Example 43",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440289,0.024,1920053,486503583,167318912,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 111",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440527,0.024,1920053,486503816,167318854,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 349",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103294,0.0241,1796168,381752952,132143259,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,NCI-N87 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-[(4-aminophenyl)methylcarbamoyl]-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440147,0.0241,1920052,486503931,167318725,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 466",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440511,0.0241,1920053,486503802,167318813,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 335",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
151278189,0.0242,461252,103729686,45140150,2064,20143778,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2,7-(4-(3-Chloro-4-fluorophenylamino)-7-methoxyquinazolin-6-ylthio)-N-hydroxyheptanamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402102341,0.0242,1796170,381752953,132143292,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,MCF7 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-(5-amino-1,3-dihydroisoindole-2-carbonyl)-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439826,0.0242,1920052,486503614,166927758,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 142",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439832,0.0243,1920052,486503620,167318598,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 148",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439868,0.0243,1920052,486503655,167318619,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 185",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440125,0.0243,1920052,486503909,167318907,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 444",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440654,0.0244,1920053,486503943,167318886,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 479",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402432863,0.0245,1919984,486499675,168257832,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,Detection of Phosphorylated ERBB2 (pERBB2) from US Patent US11807649: 'Fused tetracyclic quinazoline derivatives as inhibitors of ErbB2',"Synthesis of (E)-1-((10S)-4-((4-([1,2,4]triazolo[1,5-a]pyridin-7-yloxy)-2-fluoro-5-methylphenyl)amino)-7,8,10,11-tetrahydro-9H-6,10-methanopyrimido[4',5':5,6]pyrido[3,2-b][1,4,7]oxadiazonin-9-yl)-34-((R)-1-methylpyrrolidin-2-yl)prop-2-en-1-one",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440533,0.0245,1920053,486503822,167318821,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"ErbB Enzyme Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 355",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
403018104,0.0245,1920044,486503225,168762279,2064,"",Confirmatory,20240403,0,0,Active,P04626,IC50,"",BindingDB,Enzyme-linked immunosorbent assays (ELISA) from US Patent US20230382923: 'FUSED TETRACYCLIC QUINAZOLINE DERIVATIVES AS INHIBITORS OF ERBB2',"Synthesis of (E)-1-((10S)-4-((4-([1,2,4]triazolo[1,5-a]pyridin-7-yloxy)-2-fluoro-5-methylphenyl)amino)-7,8,10,11-tetrahydro-9H-6,10-methanopyrimido[4',5':5,6]pyrido[3,2-b][1,4,7]oxadiazonin-9-yl)-3-((R)-1-methylpyrrolidin-2-yl)prop-2-en-1-one",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439683,0.0246,1920052,486503478,162428900,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 6",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439835,0.0246,1920052,486503623,167318681,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 151",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440076,0.0246,1920052,486503860,167318877,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 395",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440171,0.0247,1920052,486503955,167318826,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 492",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402439808,0.0248,1920052,486503597,167318853,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 125",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440072,0.0248,1920052,486503856,167318618,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 390",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402440043,0.0249,1920052,486503827,167318857,2064,"",Confirmatory,20240212,0,0,Active,P04626,IC50,"",BindingDB,"Biochemical Assay from US Patent US11834453: 'Substituted pyrimido[5,4-d]pyrimidines as HER2 inhibitors'","US11834453, Example 360",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101596688,0.025,331423,103563591,17747281,2064,18508264,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of ErbB2,"4-N-[1-[(3-fluorophenyl)methyl]indazol-5-yl]-5-[(E)-propan-2-yloxyiminomethyl]pyrimidine-4,6-diamine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101675478,0.025,290549,103523383,44426283,2064,17398092,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of erbB2 expressed in Sf9 cells,"N-(2,6-difluorophenyl)-4-(2-methyl-4-(6-(methylamino)pyrido[3,4-d]pyrimidin-4-ylamino)phenoxy)piperidine-1-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
101821399,0.025,248914,103441709,11180905,2064,15715478,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation,(E)-N-[4-(3-chloro-4-phenylmethoxyanilino)-3-cyano-7-ethoxyquinolin-6-yl]-4-piperidin-1-ylbut-2-enamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
