AID,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,AID_type,PUBCHEM_ACTIVITY_SCORE,activity_added,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Value,Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Target Accession(s),Ligand,Target,IC50 Qualifier,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Name,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50,target_name
3366,103262821,5329244,Active,confirmatory, <= 10 uM is active ,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.37,IC50,=,0.37,0,0,0,0,0,370,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
81581,103262821,5329244,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.2,IC50,=,0.2,0,0,0,0,0,200,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
3366,103263075,5329245,Active,confirmatory, <= 10 uM is active ,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.51,IC50,=,0.51,0,0,0,0,0,510,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
81580,103263075,5329245,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.5,IC50,=,0.5,0,0,0,0,0,500,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
3366,103262069,5329249,Active,confirmatory, <= 10 uM is active ,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.78,IC50,=,2.78,0,0,0,0,0,2780,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
81581,103263015,5329250,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,=,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
81581,103263014,5329251,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,=,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
3366,103263013,5329252,Active,confirmatory, <= 10 uM is active ,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.56,IC50,=,1.56,0,0,0,0,0,1560,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
81581,103263013,5329252,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.04,IC50,=,0.04,0,0,0,0,0,40,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795774,8035058,5329475,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.2,IC50,,0.2,0,0,0,0,0,,,,,,,,,,,,200,P04626,BDBM5439,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1795774,8035059,5329476,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.048,IC50,,0.048,0,0,0,0,0,,,,,,,,,,,,48,P04626,BDBM5440,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1795774,8035060,5329477,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.028,IC50,,0.028,0,0,0,0,0,,,,,,,,,,,,28,P04626,BDBM5441,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1795774,8035061,5329478,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.55,IC50,,0.55,0,0,0,0,0,,,,,,,,,,,,550,P04626,BDBM5442,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1795774,8035062,5329479,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.014,IC50,,0.014,0,0,0,0,0,,,,,,,,,,,,14,P04626,BDBM5443,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
404519,103592266,5329480,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.01,IC50,=,0.01,0,0,0,0,0,10,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1795774,8035063,5329480,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.014,IC50,,0.014,0,0,0,0,0,,,,,,,,,,,,14,P04626,BDBM5444,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177567,5329481,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.263,IC50,=,0.263,0,0,0,0,0,263,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035067,5329481,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.263,IC50,,0.263,0,0,0,0,0,,,,,,,,,,,,263,P04626,BDBM5448,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177588,5329482,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.977,IC50,=,0.977,0,0,0,0,0,977,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035068,5329482,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.977,IC50,,0.977,0,0,0,0,0,,,,,,,,,,,,977,P04626,BDBM5449,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177606,5329483,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.095,IC50,=,0.095,0,0,0,0,0,95,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035069,5329483,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.095,IC50,,0.095,0,0,0,0,0,,,,,,,,,,,,95,P04626,BDBM5450,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177568,5329484,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.309,IC50,=,0.309,0,0,0,0,0,309,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035070,5329484,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.309,IC50,,0.309,0,0,0,0,0,,,,,,,,,,,,309,P04626,BDBM5451,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177505,5329485,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.347,IC50,=,0.347,0,0,0,0,0,347,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035071,5329485,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.347,IC50,,0.347,0,0,0,0,0,,,,,,,,,,,,347,P04626,BDBM5452,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177478,5329486,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.234,IC50,=,0.234,0,0,0,0,0,234,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035072,5329486,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.234,IC50,,0.234,0,0,0,0,0,,,,,,,,,,,,234,P04626,BDBM5453,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177504,5329487,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.778,IC50,=,1.778,0,0,0,0,0,1778,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035073,5329487,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1.778,IC50,,1.778,0,0,0,0,0,,,,,,,,,,,,1778,P04626,BDBM5454,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103177379,5329488,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.117,IC50,=,0.117,0,0,0,0,0,117,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035074,5329488,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.117,IC50,,0.117,0,0,0,0,0,,,,,,,,,,,,117,P04626,BDBM5455,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
40020,103592466,5329489,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.68,IC50,=,1.68,0,0,0,0,0,1680,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
68106,103592466,5329489,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.234,IC50,=,0.234,0,0,0,0,0,234,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035075,5329489,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.234,IC50,,0.234,0,0,0,0,0,,,,,,,,,,,,234,P04626,BDBM5456,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
40020,103592518,5329490,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.38,IC50,=,1.38,0,0,0,0,0,1380,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
68106,103592518,5329490,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.21,IC50,=,0.21,0,0,0,0,0,210,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035076,5329490,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.21,IC50,,0.21,0,0,0,0,0,,,,,,,,,,,,210,P04626,BDBM5457,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103592519,5329491,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.147,IC50,=,0.147,0,0,0,0,0,147,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035077,5329491,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.147,IC50,,0.147,0,0,0,0,0,,,,,,,,,,,,147,P04626,BDBM5458,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
68106,103592520,5329492,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.01,IC50,=,0.01,0,0,0,0,0,10,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1795775,8035078,5329492,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.01,IC50,,0.01,0,0,0,0,0,,,,,,,,,,,,10,P04626,BDBM5459,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
40020,103592046,5329493,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.39,IC50,=,0.39,0,0,0,0,0,390,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
68106,103592046,5329493,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.019,IC50,=,0.019,0,0,0,0,0,19,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
92132,103592046,5329493,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.54,IC50,=,0.54,0,0,0,0,0,540,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGFR/erbB-2
1795775,8035079,5329493,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.019,IC50,,0.019,0,0,0,0,0,,,,,,,,,,,,19,P04626,BDBM5460,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
254834,103469976,5330437,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.5,IC50,=,2.5,0,0,0,0,0,2500,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
81560,103346293,6091659,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.35,IC50,=,0.35,0,0,0,0,0,350,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
164335,103346293,6091659,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.34674,IC50,=,0.34674,0,0,0,0,0,346.74,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
305799,103545047,6411478,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,7.9,IC50,=,7.9,0,0,0,0,0,7900,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
91107,103730344,6445562,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.229,IC50,=,1.229,0,0,0,0,0,1229,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
164334,103730344,6445562,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.23,IC50,=,1.23,0,0,0,0,0,1230,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
248914,103730344,6445562,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.23,IC50,=,1.23,0,0,0,0,0,1230,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
256662,103730344,6445562,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.077,Kd,=,0,0,0,0,0.077,0,77,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
435796,103730344,6445562,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.5,Kd,=,0,0,0,0,0.5,0,500,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1558401,103730344,6445562,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.23,IC50,=,1.23,0,0,0,0,0,1230,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
81560,103345780,6447926,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.13,IC50,=,0.13,0,0,0,0,0,130,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
164335,103345780,6447926,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.12882,IC50,=,0.12882,0,0,0,0,0,128.82,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
395891,103334788,6505803,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.031,IC50,=,0.031,0,0,0,0,0,31,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
42142,103203007,6603857,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.07,IC50,=,0.07,0,0,0,0,0,70,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
79617,103203007,6603857,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.097,IC50,=,0.097,0,0,0,0,0,97,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1198817,103203007,6603857,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.016,IC50,=,0.016,0,0,0,0,0,16,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1804579,104065408,6914564,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.205,IC50,,0.205,0,0,0,0,0,,,,,,,,,,,,205,P04626,BDBM50180306,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
325576,103567541,6918508,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,3.4,IC50,=,3.4,0,0,0,0,0,3400,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
325824,103567541,6918508,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.003,IC50,=,0.003,0,0,0,0,0,3,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1804579,104065404,9549213,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.1,IC50,,0.1,0,0,0,0,0,,,,,,,,,,,,100,P04626,BDBM50180302,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
164334,103339351,9803006,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.12,IC50,=,2.12,0,0,0,0,0,2120,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
1424370,242558147,9806229,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.019,IC50,=,0.019,0,0,0,0,0,19,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
270616,103498857,9808725,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.36,IC50,=,0.36,0,0,0,0,0,360,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
270616,134457208,9809611,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.03,IC50,=,0.03,0,0,0,0,0,30,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1599425,440151011,9811391,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,=,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
68096,103237399,9820644,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.073,IC50,=,0.073,0,0,0,0,0,73,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
295195,103531669,9825976,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.027,IC50,=,0.027,0,0,0,0,0,27,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
308828,103531669,9825976,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.027,IC50,=,0.027,0,0,0,0,0,27,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
270616,103498619,9828336,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.026,IC50,=,0.026,0,0,0,0,0,26,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
270616,103498602,9829680,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.018,IC50,=,0.018,0,0,0,0,0,18,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
270616,103498555,9830092,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.2,IC50,=,0.2,0,0,0,0,0,200,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
735371,103599794,9833337,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,7,IC50,=,7,0,0,0,0,0,7000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
270616,103498978,9851149,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.09,IC50,=,0.09,0,0,0,0,0,90,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
254975,103468240,9871380,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.04,IC50,=,0.04,0,0,0,0,0,40,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
